637050	ENTEBBE				
5					
ENTEBBE	BEA	0.05	32.45	3761F	
ENTEBBE	GHCNv3G	0.05	32.45	1155M	
ENTEBBE	ColArchive	0.05	32.45	1155M	
ENTEBBE	GSOD	0.05	32.45	1155M	
ENTEBBE	NCARds512	0.05	32.755	1155M	
					
Tmax					
1917.46	26.50	26.50	26.50	-999.00	-999.00
1917.54	26.89	26.90	26.90	-999.00	-999.00
1917.62	25.94	25.90	25.90	-999.00	-999.00
1917.71	26.83	26.80	26.80	-999.00	-999.00
1917.79	26.56	26.60	26.60	-999.00	-999.00
1917.87	27.56	27.60	27.60	-999.00	-999.00
1917.96	27.11	27.10	27.10	-999.00	-999.00
1918.04	26.83	26.80	26.80	-999.00	-999.00
1918.12	27.56	27.60	27.60	-999.00	-999.00
1918.21	27.83	27.80	27.80	-999.00	-999.00
1918.29	25.89	25.90	25.90	-999.00	-999.00
1918.37	25.61	25.60	25.60	-999.00	-999.00
1918.46	24.33	24.30	24.30	-999.00	-999.00
1918.54	24.67	24.70	24.70	-999.00	-999.00
1918.62	25.17	25.20	25.20	-999.00	-999.00
1918.71	26.83	26.80	26.80	-999.00	-999.00
1918.79	27.39	27.40	27.40	-999.00	-999.00
1918.87	26.39	26.40	26.40	-999.00	-999.00
1918.96	27.39	27.40	27.40	-999.00	-999.00
1919.04	28.17	28.20	28.20	-999.00	-999.00
1919.12	26.78	26.80	26.80	-999.00	-999.00
1919.21	26.94	26.90	26.90	-999.00	-999.00
1919.29	26.61	26.60	26.60	-999.00	-999.00
1919.37	25.78	25.80	25.80	-999.00	-999.00
1919.46	25.17	25.20	25.20	-999.00	-999.00
1919.54	24.00	24.00	24.00	-999.00	-999.00
1919.62	25.56	25.60	25.60	-999.00	-999.00
1919.71	26.17	26.20	26.20	-999.00	-999.00
1919.79	27.11	27.10	27.10	-999.00	-999.00
1919.87	25.28	25.30	25.30	-999.00	-999.00
1919.96	27.06	27.10	27.10	-999.00	-999.00
1920.04	26.83	26.80	26.80	-999.00	-999.00
1920.12	27.44	27.40	27.40	-999.00	-999.00
1920.21	25.78	25.80	25.80	-999.00	-999.00
1920.29	25.67	25.70	25.70	-999.00	-999.00
1920.37	24.61	24.60	24.60	-999.00	-999.00
1920.46	24.94	24.90	24.90	-999.00	-999.00
1920.54	24.22	24.20	24.20	-999.00	-999.00
1920.62	24.78	24.80	24.80	-999.00	-999.00
1920.71	26.17	26.20	26.20	-999.00	-999.00
1920.79	26.50	26.50	26.50	-999.00	-999.00
1920.87	26.17	26.20	26.20	-999.00	-999.00
1920.96	25.39	25.40	25.40	-999.00	-999.00
1921.04	26.06	26.10	26.10	-999.00	-999.00
1921.12	25.72	25.70	25.70	-999.00	-999.00
1921.21	26.33	26.30	26.30	-999.00	-999.00
1921.29	26.06	26.10	26.10	-999.00	-999.00
1921.37	25.06	25.30	25.30	-999.00	-999.00
1921.46	24.61	24.60	24.60	-999.00	-999.00
1921.54	24.22	24.20	24.20	-999.00	-999.00
1921.62	24.50	24.50	24.50	-999.00	-999.00
1921.71	25.72	25.70	25.70	-999.00	-999.00
1921.79	26.17	26.20	26.20	-999.00	-999.00
1921.87	26.28	26.30	26.30	-999.00	-999.00
1921.96	26.39	26.40	26.40	-999.00	-999.00
1922.04	26.44	26.40	26.40	-999.00	-999.00
1922.12	26.56	26.60	26.60	-999.00	-999.00
1922.21	25.06	25.10	25.10	-999.00	-999.00
1922.29	25.83	25.80	25.80	-999.00	-999.00
1922.37	24.89	24.90	24.90	-999.00	-999.00
1922.46	24.89	24.90	24.90	-999.00	-999.00
1922.54	24.83	24.80	24.80	-999.00	-999.00
1922.62	24.33	24.30	24.30	-999.00	-999.00
1922.71	25.33	25.30	25.30	-999.00	-999.00
1922.79	25.94	25.90	25.90	-999.00	-999.00
1922.87	26.33	26.30	26.30	-999.00	-999.00
1922.96	26.22	26.20	26.20	-999.00	-999.00
1923.04	27.56	27.60	27.60	-999.00	-999.00
1923.12	25.78	25.80	25.80	-999.00	-999.00
1923.21	27.00	27.00	27.00	-999.00	-999.00
1923.29	25.00	25.00	25.00	-999.00	-999.00
1923.37	24.17	24.20	24.20	-999.00	-999.00
1923.46	25.33	25.30	25.30	-999.00	-999.00
1923.54	24.17	24.20	24.20	-999.00	-999.00
1923.62	24.50	24.50	24.50	-999.00	-999.00
1923.71	25.39	25.40	25.40	-999.00	-999.00
1923.79	26.11	26.10	26.10	-999.00	-999.00
1923.87	26.22	26.20	26.20	-999.00	-999.00
1923.96	26.50	26.50	26.50	-999.00	-999.00
1924.04	27.56	27.60	27.60	-999.00	-999.00
1924.12	26.00	26.00	26.00	-999.00	-999.00
1924.21	27.67	27.70	27.70	-999.00	-999.00
1924.29	25.61	25.60	25.60	-999.00	-999.00
1924.37	25.67	25.70	25.70	-999.00	-999.00
1924.46	26.00	26.00	26.00	-999.00	-999.00
1924.54	25.28	25.30	25.30	-999.00	-999.00
1924.62	24.17	24.20	24.20	-999.00	-999.00
1924.71	26.33	26.30	26.30	-999.00	-999.00
1924.79	26.33	26.30	26.30	-999.00	-999.00
1924.87	26.39	26.40	26.40	-999.00	-999.00
1924.96	26.94	26.90	26.90	-999.00	-999.00
1925.04	25.83	25.80	25.80	-999.00	-999.00
1925.12	26.50	26.50	26.50	-999.00	-999.00
1925.21	25.72	25.70	25.70	-999.00	-999.00
1925.29	26.50	26.50	26.50	-999.00	-999.00
1925.37	25.50	25.50	25.50	-999.00	-999.00
1925.46	24.56	24.60	24.60	-999.00	-999.00
1925.54	25.22	25.20	25.20	-999.00	-999.00
1925.62	25.61	25.60	25.60	-999.00	-999.00
1925.71	26.72	26.70	26.70	-999.00	-999.00
1925.79	27.06	27.10	27.10	-999.00	-999.00
1925.87	25.61	25.60	25.60	-999.00	-999.00
1925.96	26.06	26.10	26.10	-999.00	-999.00
1926.04	26.94	26.90	26.90	-999.00	-999.00
1926.12	26.89	26.90	26.90	-999.00	-999.00
1926.21	26.67	26.70	26.70	-999.00	-999.00
1926.29	25.78	25.80	25.80	-999.00	-999.00
1926.37	25.39	25.40	25.40	-999.00	-999.00
1926.46	25.67	25.70	25.70	-999.00	-999.00
1926.54	26.56	26.60	26.60	-999.00	-999.00
1926.62	25.39	25.40	25.40	-999.00	-999.00
1926.71	25.78	25.80	25.80	-999.00	-999.00
1926.79	26.94	26.90	26.90	-999.00	-999.00
1926.87	27.17	27.20	27.20	-999.00	-999.00
1926.96	27.22	27.20	27.20	-999.00	-999.00
1927.04	27.50	27.50	27.50	-999.00	-999.00
1927.12	27.89	27.90	27.90	-999.00	-999.00
1927.21	27.28	27.30	27.30	-999.00	-999.00
1927.29	27.33	27.30	27.30	-999.00	-999.00
1927.37	26.67	26.70	26.70	-999.00	-999.00
1927.46	25.44	25.40	25.40	-999.00	-999.00
1927.54	25.17	25.20	25.20	-999.00	-999.00
1927.62	25.89	25.90	25.90	-999.00	-999.00
1927.71	26.28	26.30	26.30	-999.00	-999.00
1927.79	27.72	27.70	27.70	-999.00	-999.00
1927.87	27.50	27.50	27.50	-999.00	-999.00
1927.96	27.00	27.00	27.00	-999.00	-999.00
1928.04	28.33	28.30	28.30	-999.00	-999.00
1928.12	28.28	28.30	28.30	-999.00	-999.00
1928.21	27.17	27.20	27.20	-999.00	-999.00
1928.29	25.00	25.00	25.00	-999.00	-999.00
1928.37	24.39	24.40	24.40	-999.00	-999.00
1928.46	24.72	24.70	24.70	-999.00	-999.00
1928.54	24.94	24.90	24.90	-999.00	-999.00
1928.62	24.89	24.90	24.90	-999.00	-999.00
1928.71	26.44	26.40	26.40	-999.00	-999.00
1928.79	26.39	26.40	26.40	-999.00	-999.00
1928.87	26.33	26.30	26.30	-999.00	-999.00
